i_vs	I(R_vs)/I(R_rs)
Step Information: I_sc=1m Elec=100m Rho=100m  (Run: 1/336)
2.928644564625235e-003	-2.596894e-001
3.414548873833600e-003	-1.855614e-001
3.981071705534971e-003	-1.089630e-001
4.641588833612776e-003	-3.065281e-002
5.411695265464634e-003	4.857238e-002
6.309573444801929e-003	1.279400e-001
7.356422544596409e-003	2.067919e-001
8.576958985908937e-003	2.847408e-001
9.999999999999995e-003	3.620380e-001
1.165914401179831e-002	4.416022e-001
1.359356390878525e-002	5.388039e-001
1.584893192461112e-002	7.036171e-001
1.847849797422290e-002	8.962547e-001
2.154434690031882e-002	1.100037e+000
2.511886431509578e-002	1.313255e+000
2.928644564625235e-002	1.533915e+000
3.414548873833599e-002	1.759700e+000
3.981071705534969e-002	1.988063e+000
4.641588833612775e-002	2.216338e+000
5.411695265464631e-002	2.441865e+000
6.309573444801926e-002	2.662106e+000
7.356422544596405e-002	2.874765e+000
8.576958985908932e-002	3.077870e+000
9.999999999999990e-002	3.269833e+000
1.165914401179830e-001	3.449484e+000
1.359356390878524e-001	3.616064e+000
1.584893192461112e-001	3.769205e+000
1.847849797422289e-001	3.908886e+000
2.154434690031881e-001	4.035376e+000
2.511886431509577e-001	4.149176e+000
2.928644564625232e-001	4.250961e+000
3.414548873833597e-001	4.341523e+000
3.981071705534967e-001	4.421724e+000
4.641588833612772e-001	4.492455e+000
5.411695265464629e-001	4.554608e+000
6.309573444801924e-001	4.609048e+000
7.356422544596403e-001	4.656598e+000
8.576958985908929e-001	4.698028e+000
9.999999999999986e-001	4.734050e+000
1.165914401179830e+000	4.765310e+000
1.359356390878524e+000	4.792394e+000
1.584893192461111e+000	4.815829e+000
1.847849797422288e+000	4.836079e+000
2.154434690031880e+000	4.853561e+000
2.511886431509576e+000	4.868638e+000
2.928644564625231e+000	4.881632e+000
3.414548873833596e+000	4.892823e+000
3.981071705534965e+000	4.902455e+000
4.641588833612770e+000	4.910742e+000
5.411695265464627e+000	4.917868e+000
6.309573444801921e+000	4.923994e+000
7.356422544596399e+000	4.929258e+000
8.576958985908926e+000	4.933780e+000
1.000000000000000e+001	4.937665e+000
Step Information: I_sc=15.8489m Elec=100 Rho=100  (Run: 322/336)
1.000000000000000e-003	-6.777477e-001
1.165914401179832e-003	-6.339587e-001
1.359356390878525e-003	-5.856680e-001
1.584893192461113e-003	-5.328021e-001
1.847849797422291e-003	-4.753887e-001
2.154434690031883e-003	-4.135756e-001
2.511886431509579e-003	-3.476444e-001
2.928644564625235e-003	-2.780166e-001
3.414548873833600e-003	-2.052518e-001
3.981071705534971e-003	-1.300347e-001
4.641588833612776e-003	-5.315289e-002
5.411695265464634e-003	2.453659e-002
6.309573444801929e-003	1.021468e-001
7.356422544596409e-003	1.788055e-001
8.576958985908937e-003	2.537000e-001
9.999999999999995e-003	3.261215e-001
1.165914401179831e-002	3.955080e-001
1.359356390878525e-002	4.614941e-001
1.584893192461112e-002	5.239954e-001
1.847849797422290e-002	5.834319e-001
2.154434690031882e-002	6.422231e-001
2.511886431509578e-002	7.171311e-001
2.928644564625235e-002	8.962556e-001
3.414548873833599e-002	1.100037e+000
3.981071705534969e-002	1.313255e+000
4.641588833612775e-002	1.533915e+000
5.411695265464631e-002	1.759700e+000
6.309573444801926e-002	1.988063e+000
7.356422544596405e-002	2.216339e+000
8.576958985908932e-002	2.441865e+000
9.999999999999990e-002	2.662106e+000
1.165914401179830e-001	2.874765e+000
1.359356390878524e-001	3.077870e+000
1.584893192461112e-001	3.269833e+000
1.847849797422289e-001	3.449484e+000
2.154434690031881e-001	3.616064e+000
2.511886431509577e-001	3.769205e+000
2.928644564625232e-001	3.908886e+000
3.414548873833597e-001	4.035375e+000
3.981071705534967e-001	4.149176e+000
4.641588833612772e-001	4.250961e+000
5.411695265464629e-001	4.341523e+000
6.309573444801924e-001	4.421723e+000
7.356422544596403e-001	4.492455e+000
8.576958985908929e-001	4.554607e+000
9.999999999999986e-001	4.609047e+000
1.165914401179830e+000	4.656598e+000
1.359356390878524e+000	4.698028e+000
1.584893192461111e+000	4.734050e+000
1.847849797422288e+000	4.765310e+000
2.154434690031880e+000	4.792395e+000
2.511886431509576e+000	4.815829e+000
2.928644564625231e+000	4.836079e+000
3.414548873833596e+000	4.853561e+000
3.981071705534965e+000	4.868638e+000
4.641588833612770e+000	4.881632e+000
5.411695265464627e+000	4.892823e+000
6.309573444801921e+000	4.902455e+000
7.356422544596399e+000	4.910742e+000
8.576958985908926e+000	4.917868e+000
1.000000000000000e+001	4.923994e+000
Step Information: I_sc=25.1189m Elec=100 Rho=100  (Run: 323/336)
1.000000000000000e-003	-6.853869e-001
1.165914401179832e-003	-6.424617e-001
1.359356390878525e-003	-5.950764e-001
1.584893192461113e-003	-5.431443e-001
1.847849797422291e-003	-4.866779e-001
2.154434690031883e-003	-4.258071e-001
2.511886431509579e-003	-3.607937e-001
2.928644564625235e-003	-2.920394e-001
3.414548873833600e-003	-2.200851e-001
3.981071705534971e-003	-1.456007e-001
4.641588833612776e-003	-6.936371e-002
5.411695265464634e-003	7.770481e-003
6.309573444801929e-003	8.490695e-002
7.356422544596409e-003	1.611529e-001
8.576958985908937e-003	2.356593e-001
9.999999999999995e-003	3.076594e-001
1.165914401179831e-002	3.764993e-001
1.359356390878525e-002	4.416605e-001
1.584893192461112e-002	5.027728e-001
1.847849797422290e-002	5.596208e-001
2.154434690031882e-002	6.121475e-001
2.511886431509578e-002	6.604685e-001
2.928644564625235e-002	7.049276e-001
3.414548873833599e-002	7.464812e-001
3.981071705534969e-002	7.882505e-001
4.641588833612775e-002	8.962603e-001
5.411695265464631e-002	1.100037e+000
6.309573444801926e-002	1.313255e+000
7.356422544596405e-002	1.533915e+000
8.576958985908932e-002	1.759700e+000
9.999999999999990e-002	1.988063e+000
1.165914401179830e-001	2.216338e+000
1.359356390878524e-001	2.441865e+000
1.584893192461112e-001	2.662106e+000
1.847849797422289e-001	2.874765e+000
2.154434690031881e-001	3.077870e+000
2.511886431509577e-001	3.269833e+000
2.928644564625232e-001	3.449484e+000
3.414548873833597e-001	3.616064e+000
3.981071705534967e-001	3.769205e+000
4.641588833612772e-001	3.908886e+000
5.411695265464629e-001	4.035376e+000
6.309573444801924e-001	4.149176e+000
7.356422544596403e-001	4.250961e+000
8.576958985908929e-001	4.341523e+000
9.999999999999986e-001	4.421724e+000
1.165914401179830e+000	4.492455e+000
1.359356390878524e+000	4.554608e+000
1.584893192461111e+000	4.609048e+000
1.847849797422288e+000	4.656598e+000
2.154434690031880e+000	4.698028e+000
2.511886431509576e+000	4.734050e+000
2.928644564625231e+000	4.765310e+000
3.414548873833596e+000	4.792394e+000
3.981071705534965e+000	4.815828e+000
4.641588833612770e+000	4.836079e+000
5.411695265464627e+000	4.853560e+000
6.309573444801921e+000	4.868638e+000
7.356422544596399e+000	4.881632e+000
8.576958985908926e+000	4.892823e+000
1.000000000000000e+001	4.902455e+000
Step Information: I_sc=39.8107m Elec=100 Rho=100  (Run: 324/336)
1.000000000000000e-003	-6.920335e-001
1.165914401179832e-003	-6.498507e-001
1.359356390878525e-003	-6.032387e-001
1.584893192461113e-003	-5.520987e-001
1.847849797422291e-003	-4.964279e-001
2.154434690031883e-003	-4.363382e-001
2.511886431509579e-003	-3.720718e-001
2.928644564625235e-003	-3.040095e-001
3.414548873833600e-003	-2.326723e-001
3.981071705534971e-003	-1.587120e-001
4.641588833612776e-003	-8.289227e-002
5.411695265464634e-003	-6.059587e-003
6.309573444801929e-003	7.089347e-002
7.356422544596409e-003	1.470693e-001
8.576958985908937e-003	2.216071e-001
9.999999999999995e-003	2.937208e-001
1.165914401179831e-002	3.627306e-001
1.359356390878525e-002	4.280849e-001
1.584893192461112e-002	4.893721e-001
1.847849797422290e-002	5.463226e-001
2.154434690031882e-002	5.988028e-001
2.511886431509578e-002	6.468024e-001
2.928644564625235e-002	6.904202e-001
3.414548873833599e-002	7.298498e-001
3.981071705534969e-002	7.653729e-001
4.641588833612775e-002	7.973729e-001
5.411695265464631e-002	8.264191e-001
6.309573444801926e-002	8.540037e-001
7.356422544596405e-002	8.986958e-001
8.576958985908932e-002	1.098872e+000
9.999999999999990e-002	1.313255e+000
1.165914401179830e-001	1.533915e+000
1.359356390878524e-001	1.759700e+000
1.584893192461112e-001	1.988063e+000
1.847849797422289e-001	2.216339e+000
2.154434690031881e-001	2.441865e+000
2.511886431509577e-001	2.662106e+000
2.928644564625232e-001	2.874765e+000
3.414548873833597e-001	3.077870e+000
3.981071705534967e-001	3.269833e+000
4.641588833612772e-001	3.449484e+000
5.411695265464629e-001	3.616064e+000
6.309573444801924e-001	3.769205e+000
7.356422544596403e-001	3.908886e+000
8.576958985908929e-001	4.035376e+000
9.999999999999986e-001	4.149176e+000
1.165914401179830e+000	4.250961e+000
1.359356390878524e+000	4.341523e+000
1.584893192461111e+000	4.421724e+000
1.847849797422288e+000	4.492455e+000
2.154434690031880e+000	4.554608e+000
2.511886431509576e+000	4.609047e+000
2.928644564625231e+000	4.656597e+000
3.414548873833596e+000	4.698028e+000
3.981071705534965e+000	4.734049e+000
4.641588833612770e+000	4.765310e+000
5.411695265464627e+000	4.792394e+000
6.309573444801921e+000	4.815828e+000
7.356422544596399e+000	4.836079e+000
8.576958985908926e+000	4.853560e+000
1.000000000000000e+001	4.868638e+000
Step Information: I_sc=63.0957m Elec=100 Rho=100  (Run: 325/336)
1.000000000000000e-003	-6.980632e-001
1.165914401179832e-003	-6.565512e-001
1.359356390878525e-003	-6.106372e-001
1.584893192461113e-003	-5.602104e-001
1.847849797422291e-003	-5.052532e-001
2.154434690031883e-003	-4.458607e-001
2.511886431509579e-003	-3.822555e-001
2.928644564625235e-003	-3.147986e-001
3.414548873833600e-003	-2.439910e-001
3.981071705534971e-003	-1.704666e-001
4.641588833612776e-003	-9.497429e-002
5.411695265464634e-003	-1.835053e-002
6.309573444801929e-003	5.851658e-002
7.356422544596409e-003	1.347278e-001
8.576958985908937e-003	2.094144e-001
9.999999999999995e-003	2.817773e-001
1.165914401179831e-002	3.511189e-001
1.359356390878525e-002	4.168664e-001
1.584893192461112e-002	4.785852e-001
1.847849797422290e-002	5.359810e-001
2.154434690031882e-002	5.888946e-001
2.511886431509578e-002	6.372884e-001
2.928644564625235e-002	6.812302e-001
3.414548873833599e-002	7.208729e-001
3.981071705534969e-002	7.564363e-001
4.641588833612775e-002	7.881893e-001
5.411695265464631e-002	8.164361e-001
6.309573444801926e-002	8.415096e-001
7.356422544596405e-002	8.637760e-001
8.576958985908932e-002	8.836746e-001
9.999999999999990e-002	9.020377e-001
1.165914401179830e-001	9.232788e-001
1.359356390878524e-001	1.100037e+000
1.584893192461112e-001	1.313255e+000
1.847849797422289e-001	1.533915e+000
2.154434690031881e-001	1.759700e+000
2.511886431509577e-001	1.988063e+000
2.928644564625232e-001	2.216339e+000
3.414548873833597e-001	2.441865e+000
3.981071705534967e-001	2.662106e+000
4.641588833612772e-001	2.874765e+000
5.411695265464629e-001	3.077870e+000
6.309573444801924e-001	3.269833e+000
7.356422544596403e-001	3.449484e+000
8.576958985908929e-001	3.616064e+000
9.999999999999986e-001	3.769205e+000
1.165914401179830e+000	3.908886e+000
1.359356390878524e+000	4.035376e+000
1.584893192461111e+000	4.149176e+000
1.847849797422288e+000	4.250961e+000
2.154434690031880e+000	4.341523e+000
2.511886431509576e+000	4.421724e+000
2.928644564625231e+000	4.492455e+000
3.414548873833596e+000	4.554608e+000
3.981071705534965e+000	4.609048e+000
4.641588833612770e+000	4.656598e+000
5.411695265464627e+000	4.698028e+000
6.309573444801921e+000	4.734050e+000
7.356422544596399e+000	4.765310e+000
8.576958985908926e+000	4.792395e+000
1.000000000000000e+001	4.815829e+000
Step Information: I_sc=100m Elec=100 Rho=100  (Run: 326/336)
1.000000000000000e-003	-7.036665e-001
1.165914401179832e-003	-6.627792e-001
1.359356390878525e-003	-6.175149e-001
1.584893192461113e-003	-5.677518e-001
1.847849797422291e-003	-5.134583e-001
2.154434690031883e-003	-4.547131e-001
2.511886431509579e-003	-3.917204e-001
2.928644564625235e-003	-3.248219e-001
3.414548873833600e-003	-2.544991e-001
3.981071705534971e-003	-1.813683e-001
4.641588833612776e-003	-1.061637e-001
5.411695265464634e-003	-2.971101e-002
6.309573444801929e-003	4.710669e-002
7.356422544596409e-003	1.233896e-001
8.576958985908937e-003	1.982628e-001
9.999999999999995e-003	2.709157e-001
1.165914401179831e-002	3.406351e-001
1.359356390878525e-002	4.068300e-001
1.584893192461112e-002	4.690456e-001
1.847849797422290e-002	5.269679e-001
2.154434690031882e-002	5.804181e-001
2.511886431509578e-002	6.293410e-001
2.928644564625235e-002	6.737880e-001
3.414548873833599e-002	7.138972e-001
3.981071705534969e-002	7.498741e-001
4.641588833612775e-002	7.819721e-001
5.411695265464631e-002	8.104758e-001
6.309573444801926e-002	8.356869e-001
7.356422544596405e-002	8.579134e-001
8.576958985908932e-002	8.774625e-001
9.999999999999990e-002	8.946378e-001
1.165914401179830e-001	9.097434e-001
1.359356390878524e-001	9.231081e-001
1.584893192461112e-001	9.352485e-001
1.847849797422289e-001	9.480356e-001
2.154434690031881e-001	1.100027e+000
2.511886431509577e-001	1.313255e+000
2.928644564625232e-001	1.533915e+000
3.414548873833597e-001	1.759700e+000
3.981071705534967e-001	1.988063e+000
4.641588833612772e-001	2.216339e+000
5.411695265464629e-001	2.441865e+000
6.309573444801924e-001	2.662106e+000
7.356422544596403e-001	2.874765e+000
8.576958985908929e-001	3.077870e+000
9.999999999999986e-001	3.269833e+000
1.165914401179830e+000	3.449484e+000
1.359356390878524e+000	3.616064e+000
1.584893192461111e+000	3.769205e+000
1.847849797422288e+000	3.908886e+000
2.154434690031880e+000	4.035376e+000
2.511886431509576e+000	4.149176e+000
2.928644564625231e+000	4.250961e+000
3.414548873833596e+000	4.341523e+000
3.981071705534965e+000	4.421723e+000
4.641588833612770e+000	4.492455e+000
5.411695265464627e+000	4.554608e+000
6.309573444801921e+000	4.609048e+000
7.356422544596399e+000	4.656598e+000
8.576958985908926e+000	4.698028e+000
1.000000000000000e+001	4.734050e+000
Step Information: I_sc=158.489m Elec=100 Rho=100  (Run: 327/336)
1.000000000000000e-003	-7.089517e-001
1.165914401179832e-003	-6.686556e-001
1.359356390878525e-003	-6.240072e-001
1.584893192461113e-003	-5.748736e-001
1.847849797422291e-003	-5.212103e-001
2.154434690031883e-003	-4.630802e-001
2.511886431509579e-003	-4.006698e-001
2.928644564625235e-003	-3.343019e-001
3.414548873833600e-003	-2.644395e-001
3.981071705534971e-003	-1.916811e-001
4.641588833612776e-003	-1.167463e-001
5.411695265464634e-003	-4.045012e-002
6.309573444801929e-003	3.633014e-002
7.356422544596409e-003	1.126949e-001
8.576958985908937e-003	1.877637e-001
9.999999999999995e-003	2.607155e-001
1.165914401179831e-002	3.308228e-001
1.359356390878525e-002	3.974773e-001
1.584893192461112e-002	4.602054e-001
1.847849797422290e-002	5.186740e-001
2.154434690031882e-002	5.726869e-001
2.511886431509578e-002	6.221725e-001
2.928644564625235e-002	6.671684e-001
3.414548873833599e-002	7.078014e-001
3.981071705534969e-002	7.442676e-001
4.641588833612775e-002	7.768132e-001
5.411695265464631e-002	8.057170e-001
6.309573444801926e-002	8.312753e-001
7.356422544596405e-002	8.537900e-001
8.576958985908932e-002	8.735598e-001
9.999999999999990e-002	8.908727e-001
1.165914401179830e-001	9.060023e-001
1.359356390878524e-001	9.192060e-001
1.584893192461112e-001	9.307254e-001
1.847849797422289e-001	9.407914e-001
2.154434690031881e-001	9.496391e-001
2.511886431509577e-001	9.575999e-001
2.928644564625232e-001	9.656453e-001
3.414548873833597e-001	1.098921e+000
3.981071705534967e-001	1.313255e+000
4.641588833612772e-001	1.533915e+000
5.411695265464629e-001	1.759700e+000
6.309573444801924e-001	1.988063e+000
7.356422544596403e-001	2.216339e+000
8.576958985908929e-001	2.441865e+000
9.999999999999986e-001	2.662106e+000
1.165914401179830e+000	2.874765e+000
1.359356390878524e+000	3.077870e+000
1.584893192461111e+000	3.269833e+000
1.847849797422288e+000	3.449484e+000
2.154434690031880e+000	3.616064e+000
2.511886431509576e+000	3.769205e+000
2.928644564625231e+000	3.908886e+000
3.414548873833596e+000	4.035376e+000
3.981071705534965e+000	4.149176e+000
4.641588833612770e+000	4.250961e+000
5.411695265464627e+000	4.341523e+000
6.309573444801921e+000	4.421723e+000
7.356422544596399e+000	4.492455e+000
8.576958985908926e+000	4.554608e+000
1.000000000000000e+001	4.609047e+000
Step Information: I_sc=251.189m Elec=100 Rho=100  (Run: 328/336)
1.000000000000000e-003	-7.139823e-001
1.165914401179832e-003	-6.742528e-001
1.359356390878525e-003	-6.301946e-001
1.584893192461113e-003	-5.816655e-001
1.847849797422291e-003	-5.286082e-001
2.154434690031883e-003	-4.710704e-001
2.511886431509579e-003	-4.092221e-001
2.928644564625235e-003	-3.433676e-001
3.414548873833600e-003	-2.739513e-001
3.981071705534971e-003	-2.015549e-001
4.641588833612776e-003	-1.268829e-001
5.411695265464634e-003	-5.073975e-002
6.309573444801929e-003	2.600370e-002
7.356422544596409e-003	1.024485e-001
8.576958985908937e-003	1.777098e-001
9.999999999999995e-003	2.509568e-001
1.165914401179831e-002	3.214482e-001
1.359356390878525e-002	3.885591e-001
1.584893192461112e-002	4.517981e-001
1.847849797422290e-002	5.108138e-001
2.154434690031882e-002	5.653925e-001
2.511886431509578e-002	6.154470e-001
2.928644564625235e-002	6.610016e-001
3.414548873833599e-002	7.021723e-001
3.981071705534969e-002	7.391467e-001
4.641588833612775e-002	7.721654e-001
5.411695265464631e-002	8.015028e-001
6.309573444801926e-002	8.274530e-001
7.356422544596405e-002	8.503167e-001
8.576958985908932e-002	8.703916e-001
9.999999999999990e-002	8.879652e-001
1.165914401179830e-001	9.033098e-001
1.359356390878524e-001	9.166794e-001
1.584893192461112e-001	9.283081e-001
1.847849797422289e-001	9.384099e-001
2.154434690031881e-001	9.471797e-001
2.511886431509577e-001	9.547950e-001
2.928644564625232e-001	9.614208e-001
3.414548873833597e-001	9.672196e-001
3.981071705534967e-001	9.724055e-001
4.641588833612772e-001	9.775315e-001
5.411695265464629e-001	1.100037e+000
6.309573444801924e-001	1.313255e+000
7.356422544596403e-001	1.533915e+000
8.576958985908929e-001	1.759700e+000
9.999999999999986e-001	1.988063e+000
1.165914401179830e+000	2.216338e+000
1.359356390878524e+000	2.441864e+000
1.584893192461111e+000	2.662106e+000
1.847849797422288e+000	2.874765e+000
2.154434690031880e+000	3.077870e+000
2.511886431509576e+000	3.269833e+000
2.928644564625231e+000	3.449484e+000
3.414548873833596e+000	3.616064e+000
