i_vs	I(R_rs)	I(R_vs)	I(R_vs)/I(R_rs)
2.928644564625235e-002	1.584429e-002	1.344215e-002	8.483911e-001
3.414548873833599e-002	1.584551e-002	1.829998e-002	1.154901e+000
3.981071705534969e-002	1.584692e-002	2.396380e-002	1.512205e+000
4.641588833612775e-002	1.584857e-002	3.056732e-002	1.928711e+000
5.411695265464631e-002	1.585049e-002	3.826646e-002	2.414212e+000
6.309573444801926e-002	1.585274e-002	4.724300e-002	2.980116e+000
7.356422544596405e-002	1.585535e-002	5.770887e-002	3.639710e+000
8.576958985908932e-002	1.585840e-002	6.991119e-002	4.408464e+000
9.999999999999990e-002	1.586196e-002	8.413804e-002	5.304393e+000
1.165914401179830e-001	1.586610e-002	1.007253e-001	6.348462e+000
1.359356390878524e-001	1.587093e-002	1.200647e-001	7.565069e+000
1.584893192461112e-001	1.587657e-002	1.426128e-001	8.982594e+000
1.847849797422289e-001	1.588314e-002	1.689018e-001	1.063404e+001
2.154434690031881e-001	1.589080e-002	1.995527e-001	1.255775e+001
2.511886431509577e-001	1.589973e-002	2.352889e-001	1.479830e+001
2.928644564625232e-001	1.591014e-002	2.769543e-001	1.740741e+001
3.414548873833597e-001	1.592227e-002	3.255326e-001	2.044511e+001
3.981071705534967e-001	1.593643e-002	3.821707e-001	2.398096e+001
4.641588833612772e-001	1.595293e-002	4.482059e-001	2.809553e+001
5.411695265464629e-001	1.597217e-002	5.251974e-001	3.288204e+001
6.309573444801924e-001	1.599460e-002	6.149628e-001	3.844816e+001
7.356422544596403e-001	1.602075e-002	7.196215e-001	4.491810e+001
8.576958985908929e-001	1.605124e-002	8.416446e-001	5.243488e+001
9.999999999999986e-001	1.608679e-002	9.839132e-001	6.116282e+001
1.165914401179830e+000	1.612823e-002	1.149786e+000	7.129026e+001
1.359356390878524e+000	1.617656e-002	1.343180e+000	8.303249e+001
1.584893192461111e+000	1.623290e-002	1.568660e+000	9.663463e+001
1.847849797422288e+000	1.629859e-002	1.831551e+000	1.123748e+002
2.154434690031880e+000	1.637518e-002	2.138060e+000	1.305671e+002
2.511886431509576e+000	1.646447e-002	2.495422e+000	1.515640e+002
2.928644564625231e+000	1.656858e-002	2.912076e+000	1.757589e+002
3.414548873833596e+000	1.668997e-002	3.397859e+000	2.035869e+002
3.981071705534965e+000	1.683149e-002	3.964240e+000	2.355252e+002
4.641588833612770e+000	1.699650e-002	4.624592e+000	2.720909e+002
5.411695265464627e+000	1.718888e-002	5.394506e+000	3.138370e+002
6.309573444801921e+000	1.741318e-002	6.292160e+000	3.613447e+002
7.356422544596399e+000	1.767469e-002	7.338748e+000	4.152122e+002
8.576958985908926e+000	1.797960e-002	8.558979e+000	4.760384e+002
1.000000000000000e+001	1.833509e-002	9.981665e+000	5.444023e+002
Step Information: I_sc=25.1189m Elec=100m  (Run: 8/84)
1.000000000000000e-003	2.510016e-002	-2.410016e-002	-9.601596e-001
1.165914401179832e-003	2.510021e-002	-2.393429e-002	-9.535496e-001
1.359356390878525e-003	2.510025e-002	-2.374090e-002	-9.458429e-001
1.584893192461113e-003	2.510031e-002	-2.351542e-002	-9.368576e-001
1.847849797422291e-003	2.510037e-002	-2.325253e-002	-9.263816e-001
2.154434690031883e-003	2.510045e-002	-2.294602e-002	-9.141674e-001
2.511886431509579e-003	2.510054e-002	-2.258866e-002	-8.999270e-001
2.928644564625235e-003	2.510064e-002	-2.217200e-002	-8.833239e-001
3.414548873833600e-003	2.510077e-002	-2.168622e-002	-8.639664e-001
3.981071705534971e-003	2.510091e-002	-2.111984e-002	-8.413973e-001
4.641588833612776e-003	2.510107e-002	-2.045948e-002	-8.150840e-001
5.411695265464634e-003	2.510126e-002	-1.968957e-002	-7.844055e-001
6.309573444801929e-003	2.510149e-002	-1.879192e-002	-7.486375e-001
7.356422544596409e-003	2.510175e-002	-1.774533e-002	-7.069359e-001
8.576958985908937e-003	2.510206e-002	-1.652510e-002	-6.583165e-001
9.999999999999995e-003	2.510241e-002	-1.510241e-002	-6.016319e-001
1.165914401179831e-002	2.510283e-002	-1.344368e-002	-5.355446e-001
1.359356390878525e-002	2.510331e-002	-1.150975e-002	-4.584951e-001
1.584893192461112e-002	2.510387e-002	-9.254941e-003	-3.686659e-001
1.847849797422290e-002	2.510453e-002	-6.626032e-003	-2.639377e-001
2.154434690031882e-002	2.510530e-002	-3.560949e-003	-1.418405e-001
2.511886431509578e-002	2.510619e-002	1.267546e-005	5.048739e-004
2.928644564625235e-002	2.510723e-002	4.179216e-003	1.664547e-001
3.414548873833599e-002	2.510844e-002	9.037045e-003	3.599206e-001
3.981071705534969e-002	2.510986e-002	1.470086e-002	5.854616e-001
4.641588833612775e-002	2.511151e-002	2.130438e-002	8.483911e-001
5.411695265464631e-002	2.511343e-002	2.900352e-002	1.154901e+000
6.309573444801926e-002	2.511568e-002	3.798006e-002	1.512205e+000
7.356422544596405e-002	2.511829e-002	4.844593e-002	1.928711e+000
8.576958985908932e-002	2.512134e-002	6.064825e-002	2.414212e+000
9.999999999999990e-002	2.512489e-002	7.487510e-002	2.980116e+000
1.165914401179830e-001	2.512904e-002	9.146240e-002	3.639710e+000
1.359356390878524e-001	2.513387e-002	1.108018e-001	4.408464e+000
1.584893192461112e-001	2.513951e-002	1.333498e-001	5.304392e+000
1.847849797422289e-001	2.514607e-002	1.596389e-001	6.348462e+000
2.154434690031881e-001	2.515373e-002	1.902897e-001	7.565069e+000
2.511886431509577e-001	2.516266e-002	2.260260e-001	8.982594e+000
2.928644564625232e-001	2.517308e-002	2.676914e-001	1.063404e+001
3.414548873833597e-001	2.518521e-002	3.162697e-001	1.255775e+001
3.981071705534967e-001	2.519936e-002	3.729078e-001	1.479830e+001
4.641588833612772e-001	2.521587e-002	4.389430e-001	1.740741e+001
5.411695265464629e-001	2.523510e-002	5.159344e-001	2.044511e+001
6.309573444801924e-001	2.525753e-002	6.056998e-001	2.398096e+001
7.356422544596403e-001	2.528368e-002	7.103586e-001	2.809553e+001
8.576958985908929e-001	2.531418e-002	8.323817e-001	3.288204e+001
9.999999999999986e-001	2.534973e-002	9.746503e-001	3.844816e+001
1.165914401179830e+000	2.539117e-002	1.140523e+000	4.491810e+001
1.359356390878524e+000	2.543950e-002	1.333917e+000	5.243488e+001
1.584893192461111e+000	2.549584e-002	1.559397e+000	6.116282e+001
1.847849797422288e+000	2.556153e-002	1.822288e+000	7.129027e+001
2.154434690031880e+000	2.563812e-002	2.128797e+000	8.303249e+001
2.511886431509576e+000	2.572741e-002	2.486159e+000	9.663464e+001
2.928644564625231e+000	2.583152e-002	2.902813e+000	1.123748e+002
3.414548873833596e+000	2.595291e-002	3.388596e+000	1.305671e+002
3.981071705534965e+000	2.609443e-002	3.954977e+000	1.515640e+002
4.641588833612770e+000	2.625944e-002	4.615329e+000	1.757589e+002
5.411695265464627e+000	2.645182e-002	5.385243e+000	2.035869e+002
6.309573444801921e+000	2.667612e-002	6.282897e+000	2.355252e+002
7.356422544596399e+000	2.693763e-002	7.329485e+000	2.720909e+002
8.576958985908926e+000	2.724254e-002	8.549716e+000	3.138370e+002
1.000000000000000e+001	2.759803e-002	9.972402e+000	3.613447e+002
Step Information: I_sc=39.8107m Elec=100m  (Run: 9/84)
1.000000000000000e-003	3.978093e-002	-3.878093e-002	-9.748623e-001
1.165914401179832e-003	3.978097e-002	-3.861506e-002	-9.706916e-001
1.359356390878525e-003	3.978102e-002	-3.842166e-002	-9.658290e-001
1.584893192461113e-003	3.978108e-002	-3.819618e-002	-9.601596e-001
1.847849797422291e-003	3.978115e-002	-3.793329e-002	-9.535496e-001
2.154434690031883e-003	3.978122e-002	-3.762678e-002	-9.458429e-001
2.511886431509579e-003	3.978131e-002	-3.726942e-002	-9.368577e-001
2.928644564625235e-003	3.978141e-002	-3.685277e-002	-9.263816e-001
3.414548873833600e-003	3.978154e-002	-3.636699e-002	-9.141675e-001
3.981071705534971e-003	3.978168e-002	-3.580061e-002	-8.999270e-001
4.641588833612776e-003	3.978184e-002	-3.514025e-002	-8.833239e-001
5.411695265464634e-003	3.978204e-002	-3.437034e-002	-8.639663e-001
6.309573444801929e-003	3.978226e-002	-3.347269e-002	-8.413973e-001
7.356422544596409e-003	3.978252e-002	-3.242610e-002	-8.150840e-001
8.576958985908937e-003	3.978283e-002	-3.120587e-002	-7.844055e-001
9.999999999999995e-003	3.978318e-002	-2.978318e-002	-7.486375e-001
1.165914401179831e-002	3.978360e-002	-2.812445e-002	-7.069359e-001
1.359356390878525e-002	3.978408e-002	-2.619051e-002	-6.583165e-001
1.584893192461112e-002	3.978464e-002	-2.393571e-002	-6.016319e-001
1.847849797422290e-002	3.978530e-002	-2.130680e-002	-5.355446e-001
2.154434690031882e-002	3.978606e-002	-1.824172e-002	-4.584952e-001
2.511886431509578e-002	3.978696e-002	-1.466809e-002	-3.686659e-001
2.928644564625235e-002	3.978800e-002	-1.050155e-002	-2.639377e-001
3.414548873833599e-002	3.978921e-002	-5.643724e-003	-1.418406e-001
3.981071705534969e-002	3.979063e-002	2.008925e-005	5.048739e-004
4.641588833612775e-002	3.979228e-002	6.623610e-003	1.664547e-001
5.411695265464631e-002	3.979420e-002	1.432275e-002	3.599205e-001
6.309573444801926e-002	3.979645e-002	2.329929e-002	5.854616e-001
7.356422544596405e-002	3.979906e-002	3.376517e-002	8.483911e-001
8.576958985908932e-002	3.980211e-002	4.596748e-002	1.154901e+000
9.999999999999990e-002	3.980567e-002	6.019434e-002	1.512205e+000
1.165914401179830e-001	3.980981e-002	7.678163e-002	1.928711e+000
1.359356390878524e-001	3.981464e-002	9.612100e-002	2.414212e+000
1.584893192461112e-001	3.982028e-002	1.186690e-001	2.980116e+000
1.847849797422289e-001	3.982684e-002	1.449581e-001	3.639709e+000
2.154434690031881e-001	3.983450e-002	1.756090e-001	4.408464e+000
2.511886431509577e-001	3.984343e-002	2.113452e-001	5.304393e+000
2.928644564625232e-001	3.985384e-002	2.530106e-001	6.348462e+000
3.414548873833597e-001	3.986598e-002	3.015889e-001	7.565069e+000
3.981071705534967e-001	3.988013e-002	3.582270e-001	8.982594e+000
4.641588833612772e-001	3.989663e-002	4.242623e-001	1.063404e+001
5.411695265464629e-001	3.991587e-002	5.012537e-001	1.255775e+001
6.309573444801924e-001	3.993830e-002	5.910190e-001	1.479830e+001
7.356422544596403e-001	3.996446e-002	6.956778e-001	1.740741e+001
8.576958985908929e-001	3.999494e-002	8.177010e-001	2.044511e+001
9.999999999999986e-001	4.003049e-002	9.599695e-001	2.398096e+001
1.165914401179830e+000	4.007194e-002	1.125842e+000	2.809553e+001
1.359356390878524e+000	4.012027e-002	1.319236e+000	3.288204e+001
1.584893192461111e+000	4.017661e-002	1.544717e+000	3.844816e+001
1.847849797422288e+000	4.024230e-002	1.807608e+000	4.491810e+001
2.154434690031880e+000	4.031888e-002	2.114116e+000	5.243488e+001
2.511886431509576e+000	4.040818e-002	2.471478e+000	6.116282e+001
2.928644564625231e+000	4.051229e-002	2.888132e+000	7.129028e+001
3.414548873833596e+000	4.063367e-002	3.373915e+000	8.303249e+001
3.981071705534965e+000	4.077520e-002	3.940296e+000	9.663463e+001
4.641588833612770e+000	4.094020e-002	4.600648e+000	1.123748e+002
5.411695265464627e+000	4.113258e-002	5.370563e+000	1.305671e+002
6.309573444801921e+000	4.135689e-002	6.268217e+000	1.515640e+002
7.356422544596399e+000	4.161840e-002	7.314804e+000	1.757589e+002
8.576958985908926e+000	4.192330e-002	8.535036e+000	2.035869e+002
1.000000000000000e+001	4.227880e-002	9.957721e+000	2.355252e+002
Step Information: I_sc=63.0957m Elec=100m  (Run: 10/84)
1.000000000000000e-003	6.304839e-002	-6.204838e-002	-9.841391e-001
1.165914401179832e-003	6.304842e-002	-6.188251e-002	-9.815077e-001
1.359356390878525e-003	6.304847e-002	-6.168912e-002	-9.784395e-001
1.584893192461113e-003	6.304853e-002	-6.146364e-002	-9.748624e-001
1.847849797422291e-003	6.304859e-002	-6.120075e-002	-9.706917e-001
2.154434690031883e-003	6.304867e-002	-6.089424e-002	-9.658291e-001
2.511886431509579e-003	6.304876e-002	-6.053687e-002	-9.601596e-001
2.928644564625235e-003	6.304886e-002	-6.012022e-002	-9.535497e-001
3.414548873833600e-003	6.304899e-002	-5.963444e-002	-9.458429e-001
3.981071705534971e-003	6.304913e-002	-5.906806e-002	-9.368576e-001
4.641588833612776e-003	6.304929e-002	-5.840771e-002	-9.263816e-001
5.411695265464634e-003	6.304949e-002	-5.763779e-002	-9.141674e-001
6.309573444801929e-003	6.304971e-002	-5.674013e-002	-8.999270e-001
7.356422544596409e-003	6.304997e-002	-5.569355e-002	-8.833239e-001
8.576958985908937e-003	6.305028e-002	-5.447332e-002	-8.639664e-001
9.999999999999995e-003	6.305063e-002	-5.305063e-002	-8.413973e-001
1.165914401179831e-002	6.305104e-002	-5.139190e-002	-8.150841e-001
1.359356390878525e-002	6.305153e-002	-4.945796e-002	-7.844055e-001
1.584893192461112e-002	6.305210e-002	-4.720316e-002	-7.486375e-001
1.847849797422290e-002	6.305275e-002	-4.457425e-002	-7.069358e-001
2.154434690031882e-002	6.305352e-002	-4.150917e-002	-6.583164e-001
2.511886431509578e-002	6.305441e-002	-3.793554e-002	-6.016319e-001
2.928644564625235e-002	6.305545e-002	-3.376900e-002	-5.355446e-001
3.414548873833599e-002	6.305666e-002	-2.891118e-002	-4.584952e-001
3.981071705534969e-002	6.305808e-002	-2.324736e-002	-3.686659e-001
4.641588833612775e-002	6.305972e-002	-1.664384e-002	-2.639377e-001
5.411695265464631e-002	6.306165e-002	-8.944700e-003	-1.418405e-001
6.309573444801926e-002	6.306390e-002	3.183932e-005	5.048739e-004
7.356422544596405e-002	6.306651e-002	1.049772e-002	1.664547e-001
8.576958985908932e-002	6.306956e-002	2.270003e-002	3.599205e-001
9.999999999999990e-002	6.307311e-002	3.692688e-002	5.854616e-001
1.165914401179830e-001	6.307726e-002	5.351418e-002	8.483911e-001
1.359356390878524e-001	6.308209e-002	7.285355e-002	1.154901e+000
1.584893192461112e-001	6.308772e-002	9.540159e-002	1.512205e+000
1.847849797422289e-001	6.309430e-002	1.216907e-001	1.928711e+000
2.154434690031881e-001	6.310195e-002	1.523415e-001	2.414212e+000
2.511886431509577e-001	6.311088e-002	1.880778e-001	2.980116e+000
2.928644564625232e-001	6.312130e-002	2.297432e-001	3.639709e+000
3.414548873833597e-001	6.313343e-002	2.783214e-001	4.408464e+000
3.981071705534967e-001	6.314758e-002	3.349596e-001	5.304393e+000
4.641588833612772e-001	6.316409e-002	4.009948e-001	6.348462e+000
5.411695265464629e-001	6.318332e-002	4.779862e-001	7.565069e+000
6.309573444801924e-001	6.320576e-002	5.677516e-001	8.982593e+000
7.356422544596403e-001	6.323191e-002	6.724104e-001	1.063404e+001
8.576958985908929e-001	6.326240e-002	7.944335e-001	1.255775e+001
9.999999999999986e-001	6.329794e-002	9.367021e-001	1.479830e+001
1.165914401179830e+000	6.333939e-002	1.102575e+000	1.740742e+001
1.359356390878524e+000	6.338771e-002	1.295969e+000	2.044511e+001
1.584893192461111e+000	6.344406e-002	1.521449e+000	2.398096e+001
1.847849797422288e+000	6.350975e-002	1.784340e+000	2.809553e+001
2.154434690031880e+000	6.358633e-002	2.090848e+000	3.288204e+001
2.511886431509576e+000	6.367563e-002	2.448211e+000	3.844816e+001
2.928644564625231e+000	6.377974e-002	2.864865e+000	4.491810e+001
3.414548873833596e+000	6.390113e-002	3.350648e+000	5.243488e+001
3.981071705534965e+000	6.404265e-002	3.917029e+000	6.116282e+001
4.641588833612770e+000	6.420766e-002	4.577381e+000	7.129027e+001
5.411695265464627e+000	6.440004e-002	5.347295e+000	8.303248e+001
6.309573444801921e+000	6.462434e-002	6.244949e+000	9.663463e+001
7.356422544596399e+000	6.488585e-002	7.291537e+000	1.123748e+002
8.576958985908926e+000	6.519075e-002	8.511768e+000	1.305671e+002
1.000000000000000e+001	6.554624e-002	9.934454e+000	1.515640e+002
Step Information: I_sc=100m Elec=100m  (Run: 11/84)
1.000000000000000e-003	9.992481e-002	-9.892481e-002	-9.899925e-001
1.165914401179832e-003	9.992485e-002	-9.875894e-002	-9.883321e-001
1.359356390878525e-003	9.992490e-002	-9.856554e-002	-9.863962e-001
1.584893192461113e-003	9.992495e-002	-9.834006e-002	-9.841391e-001
1.847849797422291e-003	9.992502e-002	-9.807717e-002	-9.815077e-001
2.154434690031883e-003	9.992509e-002	-9.777066e-002	-9.784395e-001
2.511886431509579e-003	9.992518e-002	-9.741330e-002	-9.748624e-001
2.928644564625235e-003	9.992529e-002	-9.699664e-002	-9.706917e-001
3.414548873833600e-003	9.992541e-002	-9.651086e-002	-9.658290e-001
3.981071705534971e-003	9.992555e-002	-9.594448e-002	-9.601597e-001
4.641588833612776e-003	9.992572e-002	-9.528413e-002	-9.535496e-001
5.411695265464634e-003	9.992591e-002	-9.451421e-002	-9.458430e-001
6.309573444801929e-003	9.992614e-002	-9.361656e-002	-9.368576e-001
7.356422544596409e-003	9.992640e-002	-9.256997e-002	-9.263815e-001
8.576958985908937e-003	9.992670e-002	-9.134974e-002	-9.141675e-001
9.999999999999995e-003	9.992705e-002	-8.992705e-002	-8.999270e-001
1.165914401179831e-002	9.992747e-002	-8.826832e-002	-8.833239e-001
1.359356390878525e-002	9.992795e-002	-8.633439e-002	-8.639664e-001
1.584893192461112e-002	9.992851e-002	-8.407959e-002	-8.413973e-001
1.847849797422290e-002	9.992918e-002	-8.145068e-002	-8.150841e-001
2.154434690031882e-002	9.992994e-002	-7.838559e-002	-7.844055e-001
2.511886431509578e-002	9.993083e-002	-7.481197e-002	-7.486375e-001
2.928644564625235e-002	9.993187e-002	-7.064543e-002	-7.069359e-001
3.414548873833599e-002	9.993309e-002	-6.578760e-002	-6.583165e-001
3.981071705534969e-002	9.993450e-002	-6.012379e-002	-6.016319e-001
4.641588833612775e-002	9.993615e-002	-5.352026e-002	-5.355446e-001
5.411695265464631e-002	9.993807e-002	-4.582112e-002	-4.584952e-001
6.309573444801926e-002	9.994032e-002	-3.684459e-002	-3.686659e-001
7.356422544596405e-002	9.994294e-002	-2.637871e-002	-2.639377e-001
8.576958985908932e-002	9.994598e-002	-1.417639e-002	-1.418405e-001
9.999999999999990e-002	9.994954e-002	5.046192e-005	5.048740e-004
1.165914401179830e-001	9.995368e-002	1.663776e-002	1.664547e-001
1.359356390878524e-001	9.995852e-002	3.597713e-002	3.599206e-001
1.584893192461112e-001	9.996415e-002	5.852517e-002	5.854616e-001
1.847849797422289e-001	9.997072e-002	8.481426e-002	8.483910e-001
2.154434690031881e-001	9.997838e-002	1.154651e-001	1.154901e+000
2.511886431509577e-001	9.998731e-002	1.512013e-001	1.512205e+000
2.928644564625232e-001	9.999771e-002	1.928667e-001	1.928712e+000
3.414548873833597e-001	1.000099e-001	2.414450e-001	2.414212e+000
3.981071705534967e-001	1.000240e-001	2.980832e-001	2.980116e+000
4.641588833612772e-001	1.000405e-001	3.641184e-001	3.639709e+000
5.411695265464629e-001	1.000597e-001	4.411098e-001	4.408464e+000
6.309573444801924e-001	1.000822e-001	5.308751e-001	5.304393e+000
7.356422544596403e-001	1.001083e-001	6.355339e-001	6.348462e+000
8.576958985908929e-001	1.001388e-001	7.575571e-001	7.565069e+000
9.999999999999986e-001	1.001744e-001	8.998256e-001	8.982594e+000
1.165914401179830e+000	1.002158e-001	1.065699e+000	1.063404e+001
1.359356390878524e+000	1.002641e-001	1.259092e+000	1.255775e+001
1.584893192461111e+000	1.003205e-001	1.484573e+000	1.479830e+001
1.847849797422288e+000	1.003862e-001	1.747464e+000	1.740741e+001
2.154434690031880e+000	1.004628e-001	2.053972e+000	2.044511e+001
2.511886431509576e+000	1.005521e-001	2.411334e+000	2.398096e+001
2.928644564625231e+000	1.006562e-001	2.827988e+000	2.809553e+001
3.414548873833596e+000	1.007776e-001	3.313771e+000	3.288204e+001
3.981071705534965e+000	1.009191e-001	3.880153e+000	3.844816e+001
4.641588833612770e+000	1.010841e-001	4.540505e+000	4.491810e+001
5.411695265464627e+000	1.012765e-001	5.310419e+000	5.243488e+001
6.309573444801921e+000	1.015008e-001	6.208073e+000	6.116282e+001
7.356422544596399e+000	1.017623e-001	7.254660e+000	7.129027e+001
8.576958985908926e+000	1.020672e-001	8.474892e+000	8.303249e+001
1.000000000000000e+001	1.024227e-001	9.897577e+000	9.663464e+001
Step Information: I_sc=158.489m Elec=100m  (Run: 12/84)
1.000000000000000e-003	1.583700e-001	-1.573700e-001	-9.936857e-001
1.165914401179832e-003	1.583700e-001	-1.572041e-001	-9.926380e-001
1.359356390878525e-003	1.583701e-001	-1.570107e-001	-9.914166e-001
1.584893192461113e-003	1.583702e-001	-1.567852e-001	-9.899924e-001
1.847849797422291e-003	1.583702e-001	-1.565224e-001	-9.883321e-001
2.154434690031883e-003	1.583703e-001	-1.562158e-001	-9.863962e-001
